Date,Day,Month,Year,Customer_Age,Age_Group,Customer_Gender,Country,State,Product_Category,Sub_Category,Product,Order_Quantity,Unit_Cost,Unit_Price,Profit,Cost,Revenue,Rev/Age
08-09-2015,8,September,2015,46,Adults (35-64),M,United Kingdom,England,Bikes,Touring Bikes,"Touring-1000 Yellow, 60",2,1482,2384,1613,2964,4577,99.5
16-01-2014,16,January,2014,46,Adults (35-64),M,United Kingdom,England,Bikes,Touring Bikes,"Touring-1000 Yellow, 60",1,1482,2384,807,1482,2289,49.76086957
16-01-2016,16,January,2016,46,Adults (35-64),M,United Kingdom,England,Bikes,Touring Bikes,"Touring-1000 Yellow, 60",1,1482,2384,807,1482,2289,49.76086957
07-06-2014,7,June,2014,46,Adults (35-64),M,United Kingdom,England,Bikes,Touring Bikes,"Touring-1000 Yellow, 60",1,1482,2384,807,1482,2289,49.76086957
07-06-2016,7,June,2016,46,Adults (35-64),M,United Kingdom,England,Bikes,Touring Bikes,"Touring-1000 Yellow, 60",2,1482,2384,1613,2964,4577,99.5
22-12-2013,22,December,2013,47,Adults (35-64),M,France,Seine Saint Denis,Bikes,Touring Bikes,"Touring-1000 Yellow, 60",1,1482,2384,473,1482,1955,41.59574468
22-12-2015,22,December,2015,47,Adults (35-64),M,France,Seine Saint Denis,Bikes,Touring Bikes,"Touring-1000 Yellow, 60",1,1482,2384,473,1482,1955,41.59574468
06-01-2014,6,January,2014,47,Adults (35-64),M,France,Seine Saint Denis,Bikes,Touring Bikes,"Touring-1000 Yellow, 60",1,1482,2384,473,1482,1955,41.59574468
06-01-2016,6,January,2016,47,Adults (35-64),M,France,Seine Saint Denis,Bikes,Touring Bikes,"Touring-1000 Yellow, 60",1,1482,2384,473,1482,1955,41.59574468
31-08-2013,31,August,2013,50,Adults (35-64),M,Germany,Hessen,Bikes,Touring Bikes,"Touring-1000 Yellow, 50",1,1482,2384,735,1482,2217,44.34
31-08-2015,31,August,2015,50,Adults (35-64),M,Germany,Hessen,Bikes,Touring Bikes,"Touring-1000 Yellow, 50",1,1482,2384,735,1482,2217,44.34
29-11-2013,29,November,2013,22,Youth (<25),F,Australia,Queensland,Bikes,Touring Bikes,"Touring-2000 Blue, 46",1,755,1215,266,755,1021,46.40909091
29-11-2015,29,November,2015,22,Youth (<25),F,Australia,Queensland,Bikes,Touring Bikes,"Touring-2000 Blue, 46",1,755,1215,266,755,1021,46.40909091
19-12-2013,19,December,2013,22,Youth (<25),F,Australia,New South Wales,Bikes,Touring Bikes,"Touring-2000 Blue, 54",1,755,1215,302,755,1057,48.04545455
19-12-2015,19,December,2015,22,Youth (<25),F,Australia,New South Wales,Bikes,Touring Bikes,"Touring-2000 Blue, 54",1,755,1215,302,755,1057,48.04545455
08-12-2013,8,December,2013,22,Youth (<25),F,Australia,South Australia,Bikes,Touring Bikes,"Touring-2000 Blue, 60",1,755,1215,241,755,996,45.27272727
08-12-2015,8,December,2015,22,Youth (<25),F,Australia,South Australia,Bikes,Touring Bikes,"Touring-2000 Blue, 60",1,755,1215,241,755,996,45.27272727
14-03-2014,14,March,2014,26,Young Adults (25-34),M,Australia,Queensland,Bikes,Touring Bikes,"Touring-2000 Blue, 46",1,755,1215,266,755,1021,39.26923077
14-03-2016,14,March,2016,26,Young Adults (25-34),M,Australia,Queensland,Bikes,Touring Bikes,"Touring-2000 Blue, 46",3,755,1215,797,2265,3062,117.7692308
04-03-2014,4,March,2014,44,Adults (35-64),M,Australia,Victoria,Bikes,Touring Bikes,"Touring-3000 Yellow, 54",1,461,742,125,461,586,13.31818182
04-03-2016,4,March,2016,44,Adults (35-64),M,Australia,Victoria,Bikes,Touring Bikes,"Touring-3000 Yellow, 54",1,461,742,125,461,586,13.31818182
17-03-2014,17,March,2014,44,Adults (35-64),M,Australia,Victoria,Bikes,Touring Bikes,"Touring-3000 Yellow, 54",1,461,742,125,461,586,13.31818182
17-03-2016,17,March,2016,44,Adults (35-64),M,Australia,Victoria,Bikes,Touring Bikes,"Touring-3000 Yellow, 54",3,461,742,376,1383,1759,39.97727273
22-11-2013,22,November,2013,44,Adults (35-64),M,Australia,New South Wales,Bikes,Touring Bikes,"Touring-2000 Blue, 50",1,755,1215,302,755,1057,24.02272727
22-11-2015,22,November,2015,44,Adults (35-64),M,Australia,New South Wales,Bikes,Touring Bikes,"Touring-2000 Blue, 50",3,755,1215,906,2265,3171,72.06818182
09-06-2014,9,June,2014,44,Adults (35-64),M,Australia,New South Wales,Bikes,Touring Bikes,"Touring-2000 Blue, 50",1,755,1215,302,755,1057,24.02272727
09-06-2016,9,June,2016,44,Adults (35-64),M,Australia,New South Wales,Bikes,Touring Bikes,"Touring-2000 Blue, 50",1,755,1215,302,755,1057,24.02272727
13-06-2014,13,June,2014,43,Adults (35-64),F,Australia,New South Wales,Bikes,Touring Bikes,"Touring-2000 Blue, 50",1,755,1215,302,755,1057,24.58139535
13-06-2016,13,June,2016,43,Adults (35-64),F,Australia,New South Wales,Bikes,Touring Bikes,"Touring-2000 Blue, 50",1,755,1215,302,755,1057,24.58139535
28-07-2013,28,July,2013,43,Adults (35-64),M,Australia,Victoria,Bikes,Touring Bikes,"Touring-2000 Blue, 46",1,755,1215,205,755,960,22.3255814
28-07-2015,28,July,2015,43,Adults (35-64),M,Australia,Victoria,Bikes,Touring Bikes,"Touring-2000 Blue, 46",1,755,1215,205,755,960,22.3255814
27-12-2013,27,December,2013,43,Adults (35-64),M,Australia,Victoria,Bikes,Touring Bikes,"Touring-2000 Blue, 46",1,755,1215,205,755,960,22.3255814
27-12-2015,27,December,2015,43,Adults (35-64),M,Australia,Victoria,Bikes,Touring Bikes,"Touring-2000 Blue, 46",1,755,1215,205,755,960,22.3255814
08-02-2014,8,February,2014,43,Adults (35-64),M,Australia,Victoria,Bikes,Touring Bikes,"Touring-2000 Blue, 46",1,755,1215,205,755,960,22.3255814
08-02-2016,8,February,2016,43,Adults (35-64),M,Australia,Victoria,Bikes,Touring Bikes,"Touring-2000 Blue, 46",2,755,1215,410,1510,1920,44.65116279
08-10-2013,8,October,2013,42,Adults (35-64),F,Australia,Queensland,Bikes,Touring Bikes,"Touring-3000 Yellow, 62",1,461,742,162,461,623,14.83333333
08-10-2015,8,October,2015,42,Adults (35-64),F,Australia,Queensland,Bikes,Touring Bikes,"Touring-3000 Yellow, 62",1,461,742,162,461,623,14.83333333
06-12-2013,6,December,2013,42,Adults (35-64),F,Australia,Queensland,Bikes,Touring Bikes,"Touring-3000 Yellow, 62",1,461,742,162,461,623,14.83333333
06-12-2015,6,December,2015,42,Adults (35-64),F,Australia,Queensland,Bikes,Touring Bikes,"Touring-3000 Yellow, 62",1,461,742,162,461,623,14.83333333
22-11-2013,22,November,2013,39,Adults (35-64),F,Australia,Victoria,Bikes,Touring Bikes,"Touring-3000 Yellow, 62",1,461,742,125,461,586,15.02564103
22-11-2015,22,November,2015,39,Adults (35-64),F,Australia,Victoria,Bikes,Touring Bikes,"Touring-3000 Yellow, 62",1,461,742,125,461,586,15.02564103
26-01-2014,26,January,2014,30,Young Adults (25-34),M,Australia,Victoria,Bikes,Touring Bikes,"Touring-3000 Blue, 62",1,461,742,125,461,586,19.53333333
26-01-2016,26,January,2016,30,Young Adults (25-34),M,Australia,Victoria,Bikes,Touring Bikes,"Touring-3000 Blue, 62",1,461,742,125,461,586,19.53333333
27-12-2013,27,December,2013,35,Adults (35-64),M,Australia,New South Wales,Bikes,Touring Bikes,"Touring-3000 Blue, 44",1,461,742,185,461,646,18.45714286
27-12-2015,27,December,2015,35,Adults (35-64),M,Australia,New South Wales,Bikes,Touring Bikes,"Touring-3000 Blue, 44",1,461,742,185,461,646,18.45714286
20-01-2014,20,January,2014,35,Adults (35-64),M,Australia,New South Wales,Bikes,Touring Bikes,"Touring-3000 Blue, 44",1,461,742,185,461,646,18.45714286
20-01-2016,20,January,2016,35,Adults (35-64),M,Australia,New South Wales,Bikes,Touring Bikes,"Touring-3000 Blue, 44",1,461,742,185,461,646,18.45714286
31-01-2014,31,January,2014,35,Adults (35-64),M,Australia,New South Wales,Bikes,Touring Bikes,"Touring-3000 Blue, 44",1,461,742,185,461,646,18.45714286
31-01-2016,31,January,2016,35,Adults (35-64),M,Australia,New South Wales,Bikes,Touring Bikes,"Touring-3000 Blue, 44",1,461,742,185,461,646,18.45714286
21-02-2014,21,February,2014,35,Adults (35-64),M,Australia,New South Wales,Bikes,Touring Bikes,"Touring-3000 Blue, 44",1,461,742,185,461,646,18.45714286
21-02-2016,21,February,2016,35,Adults (35-64),M,Australia,New South Wales,Bikes,Touring Bikes,"Touring-3000 Blue, 44",3,461,742,554,1383,1937,55.34285714
07-04-2014,7,April,2014,35,Adults (35-64),M,Australia,New South Wales,Bikes,Touring Bikes,"Touring-3000 Blue, 44",1,461,742,185,461,646,18.45714286
07-04-2016,7,April,2016,35,Adults (35-64),M,Australia,New South Wales,Bikes,Touring Bikes,"Touring-3000 Blue, 44",1,461,742,185,461,646,18.45714286
27-04-2014,27,April,2014,35,Adults (35-64),M,Australia,New South Wales,Bikes,Touring Bikes,"Touring-3000 Blue, 44",1,461,742,185,461,646,18.45714286
27-04-2016,27,April,2016,35,Adults (35-64),M,Australia,New South Wales,Bikes,Touring Bikes,"Touring-3000 Blue, 44",3,461,742,554,1383,1937,55.34285714
21-06-2014,21,June,2014,35,Adults (35-64),M,Australia,New South Wales,Bikes,Touring Bikes,"Touring-3000 Blue, 44",1,461,742,185,461,646,18.45714286
21-06-2016,21,June,2016,35,Adults (35-64),M,Australia,New South Wales,Bikes,Touring Bikes,"Touring-3000 Blue, 44",1,461,742,185,461,646,18.45714286
03-04-2014,3,April,2014,36,Adults (35-64),M,Australia,Tasmania,Bikes,Touring Bikes,"Touring-3000 Yellow, 44",1,461,742,140,461,601,16.69444444
03-04-2016,3,April,2016,36,Adults (35-64),M,Australia,Tasmania,Bikes,Touring Bikes,"Touring-3000 Yellow, 44",1,461,742,140,461,601,16.69444444
08-10-2013,8,October,2013,31,Young Adults (25-34),F,Australia,New South Wales,Bikes,Touring Bikes,"Touring-3000 Yellow, 58",1,461,742,185,461,646,20.83870968
08-10-2015,8,October,2015,31,Young Adults (25-34),F,Australia,New South Wales,Bikes,Touring Bikes,"Touring-3000 Yellow, 58",1,461,742,185,461,646,20.83870968
17-10-2013,17,October,2013,31,Young Adults (25-34),F,Australia,New South Wales,Bikes,Touring Bikes,"Touring-3000 Yellow, 58",1,461,742,185,461,646,20.83870968
17-10-2015,17,October,2015,31,Young Adults (25-34),F,Australia,New South Wales,Bikes,Touring Bikes,"Touring-3000 Yellow, 58",3,461,742,554,1383,1937,62.48387097
15-01-2014,15,January,2014,31,Young Adults (25-34),F,Australia,New South Wales,Bikes,Touring Bikes,"Touring-3000 Yellow, 58",1,461,742,185,461,646,20.83870968
15-01-2016,15,January,2016,31,Young Adults (25-34),F,Australia,New South Wales,Bikes,Touring Bikes,"Touring-3000 Yellow, 58",1,461,742,185,461,646,20.83870968
04-02-2014,4,February,2014,31,Young Adults (25-34),F,Australia,New South Wales,Bikes,Touring Bikes,"Touring-3000 Yellow, 58",1,461,742,185,461,646,20.83870968
04-02-2016,4,February,2016,31,Young Adults (25-34),F,Australia,New South Wales,Bikes,Touring Bikes,"Touring-3000 Yellow, 58",1,461,742,185,461,646,20.83870968
12-05-2014,12,May,2014,31,Young Adults (25-34),F,Australia,New South Wales,Bikes,Touring Bikes,"Touring-3000 Yellow, 58",1,461,742,185,461,646,20.83870968
12-05-2016,12,May,2016,31,Young Adults (25-34),F,Australia,New South Wales,Bikes,Touring Bikes,"Touring-3000 Yellow, 58",1,461,742,185,461,646,20.83870968
26-05-2014,26,May,2014,31,Young Adults (25-34),F,Australia,New South Wales,Bikes,Touring Bikes,"Touring-3000 Yellow, 58",1,461,742,185,461,646,20.83870968
26-05-2016,26,May,2016,31,Young Adults (25-34),F,Australia,New South Wales,Bikes,Touring Bikes,"Touring-3000 Yellow, 58",3,461,742,554,1383,1937,62.48387097
19-06-2014,19,June,2014,31,Young Adults (25-34),F,Australia,New South Wales,Bikes,Touring Bikes,"Touring-3000 Yellow, 58",1,461,742,185,461,646,20.83870968
19-06-2016,19,June,2016,31,Young Adults (25-34),F,Australia,New South Wales,Bikes,Touring Bikes,"Touring-3000 Yellow, 58",1,461,742,185,461,646,20.83870968
18-02-2014,18,February,2014,39,Adults (35-64),F,Australia,New South Wales,Bikes,Touring Bikes,"Touring-3000 Yellow, 50",1,461,742,185,461,646,16.56410256
18-02-2016,18,February,2016,39,Adults (35-64),F,Australia,New South Wales,Bikes,Touring Bikes,"Touring-3000 Yellow, 50",1,461,742,185,461,646,16.56410256
12-03-2014,12,March,2014,39,Adults (35-64),F,Australia,New South Wales,Bikes,Touring Bikes,"Touring-3000 Yellow, 50",1,461,742,185,461,646,16.56410256
12-03-2016,12,March,2016,39,Adults (35-64),F,Australia,New South Wales,Bikes,Touring Bikes,"Touring-3000 Yellow, 50",1,461,742,185,461,646,16.56410256
19-06-2014,19,June,2014,57,Adults (35-64),F,Australia,Victoria,Bikes,Touring Bikes,"Touring-3000 Yellow, 58",1,461,742,125,461,586,10.28070175
19-06-2016,19,June,2016,57,Adults (35-64),F,Australia,Victoria,Bikes,Touring Bikes,"Touring-3000 Yellow, 58",3,461,742,376,1383,1759,30.85964912
03-06-2014,3,June,2014,56,Adults (35-64),F,Australia,New South Wales,Bikes,Touring Bikes,"Touring-3000 Blue, 54",1,461,742,185,461,646,11.53571429
03-06-2016,3,June,2016,56,Adults (35-64),F,Australia,New South Wales,Bikes,Touring Bikes,"Touring-3000 Blue, 54",3,461,742,554,1383,1937,34.58928571
26-08-2013,26,August,2013,40,Adults (35-64),M,Germany,Hessen,Bikes,Touring Bikes,"Touring-3000 Blue, 62",1,461,742,229,461,690,17.25
26-08-2015,26,August,2015,40,Adults (35-64),M,Germany,Hessen,Bikes,Touring Bikes,"Touring-3000 Blue, 62",3,461,742,687,1383,2070,51.75
29-12-2013,29,December,2013,40,Adults (35-64),M,Germany,Hessen,Bikes,Touring Bikes,"Touring-3000 Blue, 62",1,461,742,229,461,690,17.25
29-12-2015,29,December,2015,40,Adults (35-64),M,Germany,Hessen,Bikes,Touring Bikes,"Touring-3000 Blue, 62",1,461,742,229,461,690,17.25
22-01-2014,22,January,2014,40,Adults (35-64),M,Germany,Hessen,Bikes,Touring Bikes,"Touring-3000 Blue, 62",1,461,742,229,461,690,17.25
22-01-2016,22,January,2016,40,Adults (35-64),M,Germany,Hessen,Bikes,Touring Bikes,"Touring-3000 Blue, 62",3,461,742,687,1383,2070,51.75
11-08-2013,11,August,2013,40,Adults (35-64),F,Germany,Bayern,Bikes,Touring Bikes,"Touring-1000 Blue, 60",1,1482,2384,878,1482,2360,59
11-08-2015,11,August,2015,40,Adults (35-64),F,Germany,Bayern,Bikes,Touring Bikes,"Touring-1000 Blue, 60",1,1482,2384,878,1482,2360,59
17-03-2014,17,March,2014,35,Adults (35-64),M,Canada,British Columbia,Bikes,Touring Bikes,"Touring-1000 Blue, 46",1,1482,2384,878,1482,2360,67.42857143
17-03-2016,17,March,2016,35,Adults (35-64),M,Canada,British Columbia,Bikes,Touring Bikes,"Touring-1000 Blue, 46",1,1482,2384,878,1482,2360,67.42857143
26-09-2013,26,September,2013,20,Youth (<25),F,United Kingdom,England,Bikes,Touring Bikes,"Touring-1000 Yellow, 54",1,1482,2384,807,1482,2289,114.45
26-09-2015,26,September,2015,20,Youth (<25),F,United Kingdom,England,Bikes,Touring Bikes,"Touring-1000 Yellow, 54",1,1482,2384,807,1482,2289,114.45
23-04-2014,23,April,2014,31,Young Adults (25-34),M,Canada,British Columbia,Bikes,Touring Bikes,"Touring-3000 Yellow, 54",1,461,742,274,461,735,23.70967742
23-04-2016,23,April,2016,31,Young Adults (25-34),M,Canada,British Columbia,Bikes,Touring Bikes,"Touring-3000 Yellow, 54",1,461,742,274,461,735,23.70967742
23-07-2013,23,July,2013,28,Young Adults (25-34),M,Australia,Queensland,Bikes,Touring Bikes,"Touring-3000 Blue, 62",1,461,742,162,461,623,22.25
23-07-2015,23,July,2015,28,Young Adults (25-34),M,Australia,Queensland,Bikes,Touring Bikes,"Touring-3000 Blue, 62",1,461,742,162,461,623,22.25
18-05-2014,18,May,2014,28,Young Adults (25-34),M,Australia,Queensland,Bikes,Touring Bikes,"Touring-3000 Blue, 62",1,461,742,162,461,623,22.25
18-05-2016,18,May,2016,28,Young Adults (25-34),M,Australia,Queensland,Bikes,Touring Bikes,"Touring-3000 Blue, 62",1,461,742,162,461,623,22.25
31-05-2014,31,May,2014,28,Young Adults (25-34),M,Australia,Queensland,Bikes,Touring Bikes,"Touring-3000 Blue, 62",1,461,742,162,461,623,22.25
31-05-2016,31,May,2016,28,Young Adults (25-34),M,Australia,Queensland,Bikes,Touring Bikes,"Touring-3000 Blue, 62",1,461,742,162,461,623,22.25
22-09-2013,22,September,2013,29,Young Adults (25-34),M,France,Nord,Bikes,Touring Bikes,"Touring-3000 Blue, 44",1,461,742,185,461,646,22.27586207
22-09-2015,22,September,2015,29,Young Adults (25-34),M,France,Nord,Bikes,Touring Bikes,"Touring-3000 Blue, 44",3,461,742,554,1383,1937,66.79310345
26-10-2013,26,October,2013,30,Young Adults (25-34),F,United Kingdom,England,Bikes,Touring Bikes,"Touring-1000 Blue, 50",1,1482,2384,807,1482,2289,76.3
26-10-2015,26,October,2015,30,Young Adults (25-34),F,United Kingdom,England,Bikes,Touring Bikes,"Touring-1000 Blue, 50",1,1482,2384,807,1482,2289,76.3
07-09-2013,7,September,2013,30,Young Adults (25-34),M,France,Essonne,Bikes,Touring Bikes,"Touring-3000 Blue, 54",1,461,742,251,461,712,23.73333333
07-09-2015,7,September,2015,30,Young Adults (25-34),M,France,Essonne,Bikes,Touring Bikes,"Touring-3000 Blue, 54",2,461,742,503,922,1425,47.5
18-08-2013,18,August,2013,34,Young Adults (25-34),F,Germany,Saarland,Bikes,Touring Bikes,"Touring-1000 Yellow, 54",1,1482,2384,473,1482,1955,57.5
18-08-2015,18,August,2015,34,Young Adults (25-34),F,Germany,Saarland,Bikes,Touring Bikes,"Touring-1000 Yellow, 54",3,1482,2384,1419,4446,5865,172.5
31-10-2013,31,October,2013,35,Adults (35-64),F,United Kingdom,England,Bikes,Touring Bikes,"Touring-1000 Yellow, 46",1,1482,2384,807,1482,2289,65.4
31-10-2015,31,October,2015,35,Adults (35-64),F,United Kingdom,England,Bikes,Touring Bikes,"Touring-1000 Yellow, 46",2,1482,2384,1613,2964,4577,130.7714286
06-12-2013,6,December,2013,35,Adults (35-64),F,United Kingdom,England,Bikes,Touring Bikes,"Touring-1000 Yellow, 46",1,1482,2384,807,1482,2289,65.4
06-12-2015,6,December,2015,35,Adults (35-64),F,United Kingdom,England,Bikes,Touring Bikes,"Touring-1000 Yellow, 46",1,1482,2384,807,1482,2289,65.4
15-01-2014,15,January,2014,35,Adults (35-64),F,United Kingdom,England,Bikes,Touring Bikes,"Touring-1000 Yellow, 46",1,1482,2384,807,1482,2289,65.4
15-01-2016,15,January,2016,35,Adults (35-64),F,United Kingdom,England,Bikes,Touring Bikes,"Touring-1000 Yellow, 46",1,1482,2384,807,1482,2289,65.4
18-04-2014,18,April,2014,35,Adults (35-64),F,United Kingdom,England,Bikes,Touring Bikes,"Touring-1000 Yellow, 46",1,1482,2384,807,1482,2289,65.4
18-04-2016,18,April,2016,35,Adults (35-64),F,United Kingdom,England,Bikes,Touring Bikes,"Touring-1000 Yellow, 46",1,1482,2384,807,1482,2289,65.4
19-06-2014,19,June,2014,35,Adults (35-64),F,United Kingdom,England,Bikes,Touring Bikes,"Touring-1000 Yellow, 46",1,1482,2384,807,1482,2289,65.4
19-06-2016,19,June,2016,35,Adults (35-64),F,United Kingdom,England,Bikes,Touring Bikes,"Touring-1000 Yellow, 46",3,1482,2384,2420,4446,6866,196.1714286
23-06-2014,23,June,2014,35,Adults (35-64),F,United Kingdom,England,Bikes,Touring Bikes,"Touring-1000 Yellow, 46",1,1482,2384,807,1482,2289,65.4
23-06-2016,23,June,2016,35,Adults (35-64),F,United Kingdom,England,Bikes,Touring Bikes,"Touring-1000 Yellow, 46",3,1482,2384,2420,4446,6866,196.1714286
02-10-2013,2,October,2013,23,Youth (<25),F,United Kingdom,England,Bikes,Touring Bikes,"Touring-3000 Blue, 58",1,461,742,251,461,712,30.95652174
02-10-2015,2,October,2015,23,Youth (<25),F,United Kingdom,England,Bikes,Touring Bikes,"Touring-3000 Blue, 58",1,461,742,251,461,712,30.95652174
15-11-2013,15,November,2013,23,Youth (<25),F,United Kingdom,England,Bikes,Touring Bikes,"Touring-3000 Blue, 58",1,461,742,251,461,712,30.95652174
15-11-2015,15,November,2015,23,Youth (<25),F,United Kingdom,England,Bikes,Touring Bikes,"Touring-3000 Blue, 58",3,461,742,754,1383,2137,92.91304348
10-01-2014,10,January,2014,23,Youth (<25),F,United Kingdom,England,Bikes,Touring Bikes,"Touring-3000 Blue, 58",1,461,742,251,461,712,30.95652174
10-01-2016,10,January,2016,23,Youth (<25),F,United Kingdom,England,Bikes,Touring Bikes,"Touring-3000 Blue, 58",1,461,742,251,461,712,30.95652174
15-03-2014,15,March,2014,23,Youth (<25),F,United Kingdom,England,Bikes,Touring Bikes,"Touring-3000 Blue, 58",1,461,742,251,461,712,30.95652174
15-03-2016,15,March,2016,23,Youth (<25),F,United Kingdom,England,Bikes,Touring Bikes,"Touring-3000 Blue, 58",1,461,742,251,461,712,30.95652174
25-03-2014,25,March,2014,23,Youth (<25),F,United Kingdom,England,Bikes,Touring Bikes,"Touring-3000 Blue, 58",1,461,742,251,461,712,30.95652174
25-03-2016,25,March,2016,23,Youth (<25),F,United Kingdom,England,Bikes,Touring Bikes,"Touring-3000 Blue, 58",1,461,742,251,461,712,30.95652174
01-04-2014,1,April,2014,23,Youth (<25),F,United Kingdom,England,Bikes,Touring Bikes,"Touring-3000 Blue, 58",1,461,742,251,461,712,30.95652174
01-04-2016,1,April,2016,23,Youth (<25),F,United Kingdom,England,Bikes,Touring Bikes,"Touring-3000 Blue, 58",1,461,742,251,461,712,30.95652174
07-04-2014,7,April,2014,23,Youth (<25),F,United Kingdom,England,Bikes,Touring Bikes,"Touring-3000 Blue, 58",1,461,742,251,461,712,30.95652174
07-04-2016,7,April,2016,23,Youth (<25),F,United Kingdom,England,Bikes,Touring Bikes,"Touring-3000 Blue, 58",3,461,742,754,1383,2137,92.91304348
